text,label
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_CryptoPatronum category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_CryToy category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_CryToy category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin3 family_Cyborg category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin3 family_Cyborg category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin3 family_Cyborg category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin0 rw_bin2 rx_bin0 rwc_bin2 rwx_bin3 rwxc_bin3 family_Cyborg category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin1 family_Cyborg category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_DarkComet category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin3 rwx_bin3 rwxc_bin3 family_DarkWorld category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_DarkyLock category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_DarkyLock category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_DarkyLock category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_DarkyLock category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_DarkyLock category_Ransomware,1
r_bin3 rw_bin2 rx_bin3 rwc_bin3 rwx_bin0 rwxc_bin1 family_DBatLoader category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_DBatLoader category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_DBatLoader category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Derialock category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_DeriaLock category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin3 family_DeriaLock category_Ransomware,1
r_bin1 rw_bin3 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_Downloader-CUZ category_Ransomware,1
r_bin1 rw_bin3 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Downloader-CUZ category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_Dridex category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Dridex category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_Duqu category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Duqu category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Duqu category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_eCh0raix category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_eCh0raix category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Ekati category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_EncoderCSL category_Ransomware,1
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin3 family_Erica category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Erica category_Ransomware,1
r_bin1 rw_bin2 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin3 family_EternalRocks category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Eternity category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_EternityStealer category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Eyedocx category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_FCT category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_FireCrypt category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_FireCrypt category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Flame category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Flame category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin1 family_Flame category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_7d5ad688d1cdb34f8ee694e60b9d47e894c879f23218c5c29a19a514030e706d category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_7d5ad688d1cdb34f8ee694e60b9d47e894c879f23218c5c29a19a514030e706d category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Flame category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin1 family_Flame category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Flame category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin3 rwx_bin3 rwxc_bin3 family_Formbook category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_Formbook category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_G0nnaC0pe category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_GandCrab category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_GarrantDecrypt category_Ransomware,1
r_bin1 rw_bin3 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin3 family_Generic Trojan category_Ransomware,1
r_bin1 rw_bin3 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin3 family_Generic Trojan category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_Generic Trojan category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin3 family_Generic Trojan category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Geodo category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Geodo category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Gibberish category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin1 family_Glupteba category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Glupteba category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Hakbit category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_HavanaCrypt category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_HelloXD category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_HelloXD category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_HelloXD category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_HelloXD category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_HelloXD category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Hermes category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Hermes category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_HiddenTear category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_HiddenTear category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_HiddenTear category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin3 family_HiddenTear category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin3 family_HiddenTear category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin1 family_HiddenTear category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Hive category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Hive category_Ransomware,1
r_bin0 rw_bin3 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_Hive category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Hive category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Hive category_Ransomware,1
r_bin1 rw_bin3 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Hive category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Infinity category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_IsraBye category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Jcrypt category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Jcrypt category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_JigsawLocker category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_JokerRansom category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin3 family_Kraken category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin2 rwxc_bin1 family_Kraken category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_LegionLocker.bin category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_LegionLocker category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_LimeRAT category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_LimeRAT category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_LimeRAT category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_LimeRAT category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_LockBit category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_LockBit category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_LockCrypt category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin1 family_LockScreen category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Loki category_Ransomware,1
r_bin1 rw_bin2 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin1 family_Loki category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Loki category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin1 family_Loki category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Loki category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Loki category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_Loki category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_Loki category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_Magician category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_Magniber category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_Magniber category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_Magniber category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Antivirus category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin2 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin2 rwx_bin0 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin1 rwx_bin0 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin2 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin3 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin1 rwx_bin0 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin2 rwx_bin0 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Makop category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_Mallox category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_Maui category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin1 family_MedusaLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin1 rwxc_bin1 family_run.py category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin3 rwx_bin3 rwxc_bin3 family_Mespinoza category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin3 rwx_bin3 rwxc_bin3 family_Mespinoza category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin1 family_Mespinoza category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_Mimikatz category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_Mimikatz category_Ransomware,1
r_bin3 rw_bin2 rx_bin3 rwc_bin3 rwx_bin0 rwxc_bin1 family_ModiLoader category_Ransomware,1
